beta	cpg
-0.120325577770311	cg24376337
0	cg20571913
0	cg04036593
0	cg12628879
0	cg03925970
0.0233546136592296	cg19095981
0	cg19501502
-0.00177187157641571	cg07213771
0	cg24040299
0.177315709176192	cg17319486
0	cg04673666
-0.000815321717085017	cg17328514
0	cg15422685
0.0150987229688093	cg00703822
0	cg23249502
0	cg07644939
0	cg15122439
0.0772096410042073	cg01227558
0	cg20638525
0	cg16306706
-0.0367985287391887	cg26973607
-0.261581298522452	cg13175282
0	cg12119029
0	cg15164573
0.185530297634091	cg10049708
0.00801499584249974	cg03649606
0	cg12315284
0	cg13300301
0	cg12580783
0.0260529543402989	cg04991805
0	cg05516295
0	cg07170253
0	cg10502957
0	cg02484391
0.016955182246243	cg24384331
-0.00426157677991182	cg08972756
0	cg21429107
-0.000333217661107395	cg00449728
0	cg20992180
0	cg05868512
0	cg16619557
0	cg06851151
0	cg11557463
-0.000312305707112149	cg17017814
0	cg12847240
0	cg19610126
0	cg04755227
0	cg21147203
0	cg25461186
0	cg19517410
-0.00320508495598792	cg25261328
0	cg08841511
0	cg20810675
0	cg18519834
0.0378772786683644	cg25319862
0	cg20815778
0	cg00419702
0	cg21049302
0	cg27514333
0	cg13433302
0	cg24678117
0	cg22517995
0	cg15773755
0	cg16170919
0	cg01021552
0	cg11091113
0	cg00662400
0	cg00736958
0	cg24848467
0	cg02786073
0.00632483875549996	cg17508108
0	cg15246805
0	cg05733181
0	cg25339815
0	cg22302929
0	cg03563169
0	cg14081226
0	cg00625949
0.00800136426382065	cg12615535
0	cg02961012
0	cg18007641
0	cg04671742
0	cg25952581
0	cg01296927
0	cg08432013
0	cg11610626
0	cg03466083
0	cg16102052
0	cg22795610
0	cg02580626
0	cg19776877
0	cg09259409
0	cg00868074
0	cg22797450
0	cg00409309
0	cg16601590
0	cg18395355
0	cg21210537
0	cg19981005
0	cg02930888
0	cg00023321
0	cg23546512
0.0155271380225318	cg22817638
0	cg02529547
0	cg22878693
0	cg00354484
0	cg10879992
0	cg04507925
-0.000776770148535228	cg03250870
0	cg12131419
-0.000196728811304803	cg08414220
0.091711933769657	cg20146909
0	cg06229674
0	cg18193094
0.0173702460059722	cg19220868
0	cg14293223
0	cg23172480
0	cg27279244
0	cg01568228
0	cg14914442
-0.147949604365967	cg26588612
0	cg19828791
0	cg15016771
0	cg02689489
0.115220279126798	cg01655548
0	cg09028166
0	cg04350311
0	cg15288326
0	cg01957732
0	cg07605285
-0.00238700538300646	cg07745915
0	cg24750308
0	cg23342358
-0.0957631414673453	cg22728186
-0.000954138425904124	cg19124927
0	cg15701047
0	cg25562522
0	cg00354437
0.00420050658756726	cg06781608
0	cg24265610
0.085741210966293	cg13379763
0	cg03852276
0.00404496590292536	cg04660422
0	cg07247419
0	cg15161667
-0.028797935164632	cg06646112
0	cg08811663
0.0172802010887521	cg02217022
0	cg24177217
0	cg17258816
0	cg22873661
0	cg13537102
0.0796880413395838	cg03778899
0	cg11469285
0	cg27185510
0	cg12488585
0	cg15582376
0.0731407077068729	cg11816838
0	cg10814153
0	cg02206137
0	cg15451642
0	cg19499884
0	cg26060835
0	cg01894985
0	cg17183213
0	cg23601905
0	cg00021513
0	cg15621892
0	cg22778014
0	cg01276536
0	cg14136086
-0.0527235401419376	cg03890988
0	cg27152312
0	cg22252450
0.00100070993497173	cg04663842
-0.00264646905822234	cg18128312
0	cg13451886
0.00437764940949609	cg24530480
0	cg27168076
0	cg02675527
0	cg06644051
0	cg26226254
0	cg12636447
0	cg04285652
0	cg20436810
0	cg00398816
0	cg03333253
0	cg12091542
0	cg16381753
0.00597854159052763	cg27489994
0	cg03672997
0	cg05689582
0	cg04478061
0	cg19522262
0	cg21332500
0	cg16945685
0.0138965417711351	cg19811118
0	cg08317412
0	cg14263222
0	cg09288320
0	cg19218607
0	cg04198091
-0.00226984535920887	cg02828687
0	cg17765387
0	cg04387059
0.0093661387809157	cg16502931
0	cg23088510
0	cg05436939
0	cg20217978
0	cg01080924
0	cg01700290
0	cg15137445
0	cg24009118
0	cg00387115
0	cg24714606
0	cg23067535
0	cg20666307
0	cg09866569
0	cg02962499
0	cg17799033
0	cg04432695
0	cg23803603
0	cg24370881
0	cg07131336
-0.00635647681937852	cg00859280
0.0486204750595775	cg01917487
-0.0643983218175895	cg18942813
0	cg05085267
0	cg08322194
0.00188880178728152	cg06132069
0	cg20236089
0.00138098933175724	cg26072749
0	cg01119319
0	cg04107539
0	cg01379237
0	cg05524038
0	cg03011941
0	cg02721952
0.021430298630746	cg17890928
0	cg11842367
0	cg16924616
0	cg17766305
0	cg21436520
0	cg14998613
0	cg18003751
0	cg11309456
0	cg03547181
-0.0223918362335843	cg16405876
0	cg20146967
0.0185631566119139	cg05772917
0	cg10559803
0	cg15895690
0	cg12526091
0.0169494101064071	cg12419932
0	cg04467589
0	cg18816098
0.0282445988964549	cg07126216
0	cg25782665
0	cg03517919
0	cg01512089
0	cg06050341
-0.0188513345263138	cg13535736
0	cg20558612
0	cg05310185
0	cg07912161
0	cg10530568
0	cg02377024
0	cg05935520
0	cg07624815
0	cg14970515
0	cg06010667
0.0165698792903171	cg05800368
0	cg15040157
0.0157522474630351	cg24605325
0.00947963803421072	cg16988989
0	cg05255351
0.0020199716290812	cg11450744
0	cg06649165
0.0092053505249159	cg01515574
0	cg03532253
0.112945275337717	cg01908020
0	cg07710335
-0.00408976620348705	cg05144928
0	cg20077773
0	cg07230690
0	cg00818680
0	cg25733898
-0.0120459083288786	cg00371134
0.0307849411768125	cg12925682
0	cg01998785
0	cg19405329
0	cg11991566
0	cg01613691
0	cg14736365
0	cg10078511
0	cg20267828
0	cg12307840
0	cg16886414
0.00927182433904327	cg13435326
0	cg11512289
0	cg14342532
0	cg00270460
0	cg22006825
0	cg23425280
0.00199882636108665	cg03162492
0	cg00463767
0	cg20125920
0	cg25353896
-0.00298431049506835	cg00718518
0	cg15001687
0	cg25257955
0	cg06944758
0	cg11807842
0	cg04328562
0	cg22857085
0	cg26730347
0	cg11115702
0	cg27304533
0	cg17098387
-0.0305212256719373	cg01386735
-0.00493110429264675	cg02915739
0	cg00096536
0.0156425773960104	cg23976981
0	cg16681310
0	cg17063632
0.00086278919657518	cg22398616
0	cg05879419
0	cg03806752
0	cg21223625
0	cg21030160
0	cg01573140
0	cg09727148
0	cg20468586
0	cg16426779
0	cg01651915
0	cg14626483
-0.000941270746145939	cg18551822
0	cg18577231
0	cg18656708
0	cg00451105
0	cg27130665
0	cg15918685
0	cg26134095
0	cg09412707
0	cg25206071
0	cg04891961
0	cg03702236
0	cg05538632
0	cg04094225
0	cg03763624
0	cg20228495
0.00969780701387867	cg07169439
0	cg17588294
0	cg11303839
0	cg09635667
0	cg24376891
0	cg07181528
-0.00608076208954583	cg21057880
-0.00280297672331319	cg05131382
0.0223369312675533	cg26614970
0	cg10851168
0	cg08943361
0	cg01409552
0	cg27532621
0	cg05641903
0	cg25492803
0	cg16489192
0	cg23858410
0	cg09841889
0	cg04191427
0	cg03277560
0	cg20158248
-0.069136832726589	cg02561720
0	cg11753499
0	cg18547284
0	cg02155184
0	cg12487792
0	cg10521852
-0.000280240934814548	cg23701184
0	cg01801214
0	cg00997251
0.00260531591656972	cg04458776
0	cg16490906
0	cg27257926
0	cg23757622
0.156235922606973	cg12283398
0	cg00496462
0	cg10257263
0	cg17573933
0	cg10957180
0	cg12105671
0	cg17935536
0	cg08161802
0	cg04599785
0	cg08353938
-0.0139821137716212	cg22169053
0	cg10760339
0.00186613607532804	cg25250132
0	cg22560214
0	cg08417257
0	cg10146186
0	cg23639134
0	cg08371951
0	cg22035229
0	cg16902087
0.00149223129883854	cg14573810
-0.000113343034845143	cg26339943
0	cg27297263
0	cg23527902
0	cg18934106
0	cg06497934
0	cg14826909
0	cg07376535
-0.00498038384684242	cg02082929
0	cg15373285
0	cg10517222
-0.000776136783508337	cg10754668
0.0609113060788172	cg17474524
0	cg17209188
0	cg13301003
0	cg16856049
0	cg06366107
0	cg09496748
0.0533729231438735	cg20976787
0	cg12899381
0	cg21148594
0.00607681865659922	cg00906908
0	cg07573342
0	cg05705114
0.00774795085864534	cg06950346
0	cg03602567
0	cg01965822
0	cg02386604
0	cg22658311
-0.213317865115387	cg07156238
-0.153276821341534	cg01804934
0	cg07613792
0	cg19057916
0	cg22904173
-0.276809578551828	cg00739139
0	cg20708141
0	cg10077985
0	cg04337358
0	cg16326402
0	cg27181013
0	cg06124390
0	cg19634527
0	cg07676849
0	cg01293647
0	cg01995099
0	cg07674238
0	cg17537347
0	cg10185917
0	cg13972793
0	cg05172655
0	cg13567744
0.153090933905577	cg14276027
0.122265583785815	cg10430205
0.000718197518119376	cg10177197
0	cg24578875
0	cg06394247
-0.00387950484673444	cg06391577
0	cg05993778
0	cg18359530
0	cg00495811
0	cg22833065
0	cg13419986
0	cg19713460
0	cg23354735
0	cg15371815
0.00144832441390383	cg11855643
0.0582096709130347	cg21339926
0	cg08496775
-0.0142030298851122	cg08898775
0	cg01781018
0	cg01934790
0	cg07468397
0	cg14322298
0	cg20285546
0.005381662259997	cg26332782
0	cg24336447
0	cg09378756
0	cg17494199
0	cg14604777
0	cg07729527
0	cg18217832
0	cg04682969
0	cg17083209
0	cg16899892
0	cg15892650
0	cg26085932
0	cg05045981
0.14251735891487	cg05230392
0	cg17207000
0	cg17178489
0	cg03671802
0	cg16702313
0	cg23823908
0	cg05751616
0	cg03782043
0	cg05721377
0.0718616516911319	cg22374237
0	cg20484086
0	cg06522054
-0.00695170330076896	cg03411082
0	cg00229508
-0.00902008404322334	cg06377635
0	cg01114937
0.0285969662614757	cg09916692
0	cg04095070
0	cg18334727
0	cg12364136
0	cg09571314
0	cg09239524
0	cg18061433
0	cg00742040
0	cg11886358
0	cg14771419
0	cg16266925
0	cg20948091
0.00112750989077962	cg04503500
0.000712201232370374	cg24401870
0	cg07961104
-0.0131646269185046	cg24828246
0.00194080398285427	cg20339650
0.00169972337011473	cg06097361
0	cg24342961
0	cg02845988
0	cg01520956
0.001748327998206	cg10511988
0	cg09307564
0	cg16052325
0	cg24446242
0	cg16311946
0	cg11177614
0	cg06340836
0	cg14736248
0	cg21157904
0	cg03316587
-0.0240727428160314	cg10332003
0	cg24617914
0	cg03235479
0	cg25512936
0	cg02590366
0	cg07232642
0	cg01370805
0	cg02980023
0	cg19518666
0	cg14720773
-0.0611603640819648	cg11963985
0	cg21427902
0	cg00956142
0	cg08370080
0	cg13298209
0.00659848239108115	cg00103329
0	cg02483204
0	cg17314478
0	cg06644892
0	cg14969185
0	cg00813720
0	cg17765324
0	cg20460771
0.000673844830657747	cg01655703
0	cg05614333
0	cg18353226
0	cg13724820
0	cg08898349
0	cg03950000
0	cg25002179
0	cg14427972
0	cg12942161
0	cg00533183
0	cg26466623
0	cg15188182
0	cg25989745
0	cg11232448
-0.28069764612942	cg20445727
0.00781508620738056	cg19285847
0	cg03658337
0	cg14339750
0.00601180835588533	cg21680729
0.00214668207955403	cg17796016
0	cg12640942
0	cg15208525
-0.00803731915642749	cg26971042
0	cg24740647
0	cg08113187
0	cg23257184
0	cg21633669
0	cg16818395
0	cg05652225
-0.0117854051002626	cg16083202
0	cg15663348
0.00360763072834239	cg05309399
0	cg00022101
0	cg25477456
0.00268613227888706	cg12078033
0	cg10530169
0	cg02623114
0	cg00318013
0	cg20219891
0	cg10593219
-7.52844860991481e-05	cg16396191
0	cg02530375
0	cg01209909
0	cg15054274
0	cg09884451
0	cg19353578
-0.000742891681386456	cg14309093
0	cg21113773
0	cg07040244
-0.0287671320517362	cg24768187
0	cg18376692
0	cg09633081
0	cg00219169
0	cg23296572
-0.0206901275931941	cg17112828
0	cg00122406
0.00259189833638147	cg25702480
0	cg03578689
0	cg03754098
-0.0115379852062761	cg14744050
-0.00786648957355049	cg26772116
0	cg03952885
0.00215640397914963	cg13573611
0	cg23012700
0	cg10962056
0	cg01664929
-0.0263067898902931	cg10988324
0	cg07494300
0	cg15602677
0.0193276563826577	cg02737746
0	cg27358207
0	cg23174662
0	cg24534926
0	cg07185854
0	cg14774290
0	cg25929046
-0.011007535348657	cg11588584
0	cg10094078
0	cg06246999
0	cg11079936
0	cg09314155
0	cg05757894
0	cg04589210
0	cg05402622
0	cg05133853
0	cg02861124
0	cg13758331
0.00842903006614213	cg15283194
0	cg08816023
0.00704546745015706	cg24899138
0.00052310890775201	cg26188543
0	cg20147515
0	cg10133935
0	cg05007549
-0.00466726454584534	cg00387357
0	cg18516150
-0.0010768831494948	cg15773925
0	cg03236948
0	cg09619146
-0.0103327815723143	cg27289406
0	cg27122431
-0.0033809331634323	cg09320636
0	cg15298719
0	cg25831071
0	cg03836611
0	cg09675001
0	cg27202913
0	cg27188827
-0.000272277148476519	cg09773458
0	cg02931464
0	cg13016528
0	cg18836626
0	cg08200419
0.0473979103962819	cg20446824
0	cg06294766
0	cg00578638
0	cg06263341
-0.134880988326399	cg01345234
-0.00136022181109311	cg23573567
0	cg18115406
0	cg03017946
-0.0391445005775717	cg18865815
0	cg00521428
0.00570241511962644	cg23401601
0	cg03573390
0.0937826456510958	cg15075241
0	cg18702012
0	cg16437184
0	cg12909523
0	cg17806401
0	cg12401653
0	cg08684893
-0.00779467393181372	cg17495466
0	cg05881762
0.00523972918288475	cg11881472
0	cg08119452
-0.00109607428030278	cg07614747
0	cg16482878
0	cg15164472
0	cg02858960
0	cg23279538
0	cg16451527
0	cg22329776
0	cg18315831
0	cg21863888
0	cg19066078
0	cg24186398
0.0186065770650489	cg01210550
0	cg11611357
0	cg17680767
0	cg17515480
-7.61624624908327e-05	cg23887746
-0.00849033950693815	cg16409650
9.87511675690959e-05	cg16499645
0	cg08495770
-0.0883898489932504	cg24085930
0.0298885595035241	cg26579601
0	cg00244747
0	cg10304516
0	cg12964033
0	cg01874183
0	cg11064966
0	cg03495498
0	cg09354556
0	cg00653615
0	cg24352878
0	cg06679990
0	cg23803225
0	cg16182986
0	cg18128969
0	cg07506407
0	cg07925587
0	cg26741746
-0.000470610574951467	cg26461944
0	cg05118364
-0.00509830572001628	cg10593400
0	cg10922280
0	cg25592526
0	cg01201151
0.000145599287381931	cg24527560
0	cg03899229
-0.0121662540091647	cg26286239
0	cg22311007
0	cg02486646
0	cg18339075
-0.0056976686872835	cg08297393
0	cg00354775
0	cg10769201
0	cg26951091
0	cg00529909
0	cg23416994
0	cg21105443
0.00116567216567945	cg00084398
-0.0153994082377721	cg14032964
0	cg09108073
0	cg06386307
0	cg24678581
0	cg05353099
0	cg23327334
0	cg06092178
0	cg14614811
0	cg12740910
0	cg08943116
0	cg21413173
0	cg16449649
0	cg06278714
0	cg25818763
0.000256409831701811	cg22034203
0	cg05598678
0	cg26916916
0	cg17843665
-0.0294706910531064	cg19301017
0	cg17646610
0	cg00270521
0	cg19191594
0	cg12212453
0	cg22971157
-0.00359236751229688	cg01844235
0	cg04995846
0.0151990213951347	cg26152188
0	cg18257541
0	cg12877039
0	cg11284959
0	cg18949056
0	cg02837301
0	cg10194829
0	cg12190994
0	cg02829696
0	cg20734982
0	cg15067870
0	cg26126806
-0.0224430352926419	cg13797073
0.0471691548948884	cg13275679
0	cg09856436
0	cg06177278
0	cg03163783
-0.0018017050913411	cg19325791
0	cg02633068
0	cg02931753
0	cg01670306
0	cg25819275
0	cg04338652
0	cg20782117
0	cg09122655
0	cg04908608
0	cg25875049
-0.0719993096363027	cg25062539
0	cg06535498
0	cg03330377
0	cg16170346
0	cg01936347
0.00166768093765975	cg24517989
0	cg18459342
0	cg01924435
0	cg23797032
0	cg04784315
0	cg11442259
0	cg02045669
0	cg14380217
0	cg02867514
0.0182094430837443	cg13910046
0	cg12387247
0	cg06462966
0.0106780182330161	cg10581650
-0.0878604739389817	cg26767389
0	cg02239453
0.00126897643467741	cg04771084
0	cg16836059
0	cg13683424
0	cg20516262
0	cg13644300
0	cg25414165
-0.0165157229061414	cg13882345
0	cg24768002
0	cg12178904
0	cg03407567
0	cg19511235
0	cg24625894
0	cg06879746
0	cg14311794
0	cg04558175
0	cg14002752
0	cg04943241
0	cg04646173
-0.00274610340862672	cg23914026
0	cg00039176
0.00294700402839519	cg08124986
0	cg26963356
0.00262124344048615	cg07687554
0	cg06208229
0	cg27352715
-0.0105117512493373	cg23843022
0	cg13160967
0	cg02115911
0	cg07780074
0.0403778693917201	cg12999267
0	cg17977409
0	cg23434815
0	cg04690729
0	cg05183671
0	cg09634094
0	cg01738095
0.0223747447355484	cg07719604
0.0106706098308638	cg09455208
0	cg11744817
0	cg02132909
0	cg19076659
0	cg25674938
0	cg00791406
0	cg03224126
0	cg18677871
0	cg20291423
0	cg27199697
0	cg26091609
0	cg18068561
0	cg16374080
0	cg08968184
0	cg18803384
0	cg04369491
0	cg03890680
0	cg02818170
0.0192006984872448	cg27370028
0	cg19196806
0	cg10327067
0.0104557139103082	cg17473765
0	cg15416250
0	cg21721022
-0.0104082016707591	cg00023464
0	cg06672250
0.110555178727874	cg10081621
0	cg19139589
0	cg01823428
-0.155792424429634	cg19472656
0	cg14921437
0	cg14990076
0	cg02698708
0	cg07427606
0	cg17558062
0	cg03788952
0	cg06473675
0	cg19074437
0	cg24851818
0.0186603453515227	cg00009053
0	cg09123155
0	cg00978848
0	cg06438385
0	cg09580922
0	cg14253327
0	cg24496614
0.00236765006711417	cg19760458
0	cg16911214
0	cg27280688
0	cg13592599
0.00531313155919302	cg11701367
0.0216130549342381	cg06005318
0	cg16325482
0	cg11374596
0	cg21593345
0	cg04919681
0	cg13211302
0	cg02517232
0	cg08515264
0.000625713137775161	cg10420527
0	cg01568973
0	cg26002008
0	cg22277102
0	cg24884820
0.0880190703623489	cg10587082
0	cg06114171
0.00570548516251037	cg05310240
0	cg03168614
0	cg09767550
-0.00463915743078253	cg01192262
0	cg22865640
0	cg27061485
0	cg19416590
0	cg07284407
0	cg26365668
0	cg05389084
0	cg18436788
0	cg01158415
0	cg07509161
0	cg18343474
0	cg06964030
0	cg06806969
0	cg10983484
0	cg24563501
0	cg25708455
0.022231118768846	cg11330139
-0.00206687082035046	cg17365076
0	cg18396042
0	cg17840166
0	cg10006515
0	cg11081833
0	cg18677148
0	cg05580073
0.0167313454086468	cg02871659
0	cg14313315
0	cg08703818
-0.000524605915581599	cg00376910
0	cg08932654
0	cg08658594
0	cg09690072
-0.187914600441304	cg06956784
0	cg05621218
0	cg00658590
-0.0111820562423048	cg07471943
0	cg12277336
0	cg13978856
0	cg26100059
0.0310310772060271	cg07015424
-0.00138517041945596	cg03920003
0	cg06142621
0	cg14240993
0	cg22571135
-0.00691259672021992	cg06360543
0	cg10181281
0	cg19429405
0	cg25468802
-0.000744782953182682	cg02553039
0	cg01645995
0	cg00112493
0	cg12561945
-0.0284285785189916	cg10118557
0	cg16697977
0	cg16025611
0.0178799429957984	cg22365446
0	cg05780139
0	cg04094478
-0.0521145464130636	cg13537646
0.000240851889266094	cg21940313
0	cg02450800
0	cg06974662
0	cg21160429
0	cg04004787
0.0468007789890799	cg09311964
0	cg08022819
0	cg07409471
-0.00793283118153679	cg04694619
0	cg12565580
0.0118078179619454	cg10389771
0.0263373203987056	cg02600859
0	cg26032974
0	cg21376908
0	cg01914555
0	cg18232772
0	cg01432663
0	cg22745143
0.00193576206591961	cg06738169
0	cg17111166
0	cg22169427
0	cg01587682
0	cg03900581
0	cg03996822
0.0041302241518955	cg05027549
0	cg03140289
0	cg02722330
0.000489708548079939	cg04359915
0	cg08892386
0	cg11768167
0	cg01832005
0	cg25631022
0.00104545198164945	cg01642503
0.000534532398351648	cg22398226
0	cg03474702
0	cg09350013
0	cg04752885
0.139964130313946	cg27271532
-0.0193372396624451	cg09559551
0.000514780984177114	cg26663772
-0.00804488506204116	cg16009714
0	cg03157862
0	cg16012719
0	cg02927042
0	cg19526568
0	cg00461022
0	cg06071730
0	cg16001722
0	cg15393702
0	cg12809031
0	cg22053720
0.00178486408144274	cg15932284
0	cg16449489
0.0123127053226057	cg01258031
0	cg01100796
0	cg12076102
-0.00703530808729109	cg16764274
0	cg15453278
0	cg08053523
0	cg14702307
0	cg20169101
0	cg25426350
0.00869757820975406	cg09405380
0.0299268875711127	cg02738641
0	cg16717431
0	cg25228625
-0.000281775371583027	cg06493963
0	cg25998666
0	cg17472664
0.00917330026901373	cg16351569
0	cg16386488
0	cg15868692
0.0297860136878261	cg17330093
0	cg05917419
0	cg14115884
-0.020302180314964	cg10061532
0	cg11706163
0	cg10052840
0	cg12761472
0	cg11702942
0	cg10075378
0	cg06663317
0	cg18878150
-0.00177689181211155	cg08161205
0	cg17285335
0	cg10034588
0	cg16953612
0.00315427802560449	cg16373217
-0.00491529169301987	cg14552732
0	cg14210817
0	cg03998606
0	cg12119858
0	cg14096207
0	cg15386103
0	cg05411186
0	cg02874658
0	cg10999347
0	cg09253679
0	cg17033391
0	cg14103343
0	cg05442717
0.0150224383537526	cg26779147
0	cg11209631
0	cg18461635
0.0493386233064916	cg23757489
0	cg13227806
0	cg17862558
0	cg26899156
0	cg19553961
0	cg01499522
0	cg04525852
0	cg15128312
0.0976416776414325	cg13957818
0	cg26397250
0	cg04927725
-0.00838757053600194	cg14689515
0	cg09605212
0.00537791769319246	cg23933095
0	cg09674867
0	cg24819266
0.0676389179437918	cg24150385
-0.00233477369980159	cg22037752
0.0596630677038369	cg14099121
0	cg23340249
0	cg05939970
0.000546112869029118	cg07279955
0	cg00085061
0	cg01023703
0	cg09567180
0	cg06363129
0	cg17002645
0	cg05411171
0	cg15366555
0	cg22444445
0	cg17782950
0	cg18904552
0	cg25423576
0	cg22432024
0	cg16675525
0	cg09092280
0	cg11857646
0	cg09525973
0	cg00665971
0	cg27176357
0	cg06563229
0	cg14999934
0	cg07340599
0	cg16956804
0	cg00450651
0	cg01805282
0	cg04186249
0	cg22486834
-0.00975181501541123	cg19975218
0.0055263421601591	cg25824978
1.33491096125531e-05	cg17598466
-0.0334714565128788	cg21507987
0.00781076428166216	cg18066598
0	cg04749372
0	cg25619157
-0.000520030927663213	cg25661884
0	cg04115702
0	cg11168433
0	cg12040846
0	cg24545315
0	cg08456993
0	cg18816701
0	cg10348376
-0.106439320089214	cg07313441
0	cg26847850
0	cg12037593
0	cg11205636
0	cg10860553
0	cg04552811
0	cg27071707
-0.0693051204329661	cg08309687
0	cg01047025
0	cg00132208
0.00324449861472122	cg00247963
0	cg26040816
0	cg19768442
0.00165200118282845	cg07700233
0	cg00351443
0.00907689162615303	cg17494438
0	cg03051983
0	cg18748064
0	cg06878361
0	cg08322580
0	cg10374523
0.0123373414007396	cg22567585
0	cg22303418
-0.00468384637277373	cg14260169
0	cg15102179
0	cg25150520
0	cg15954031
0	cg10472064
0	cg04002608
0	cg16039867
0	cg19080839
0	cg23045425
0	cg06654369
0	cg20341384
0	cg16965552
7.39124377784652e-05	cg03704112
0	cg26385172
0	cg03323793
0.0125260860703566	cg26955383
-0.0134781830408432	cg09923769
0.00594493012931617	cg18944099
0	cg09745307
0.0880944843372829	cg07698811
0	cg24579970
0	cg26330365
0	cg22001211
0	cg07884168
0	cg08572214
-0.00356189520816978	cg08285151
0	cg05158854
-0.000993479607716358	cg01781662
0	cg07937631
0	cg17731547
0	cg06883956
0	cg27295832
0	cg13460297
0.0951559962738299	cg20695534
0	cg22796051
-0.0108915448623889	cg17919966
0	cg02632800
0	cg17381426
0.0764738719001888	cg08843492
0	cg26758396
-0.0205713787033064	cg26090075
0.00410600820629869	cg24242519
0	cg06139513
0	cg15814150
0	cg01100521
0.00431038113416079	cg02630628
0	cg01017773
0	cg21573651
-0.0236230419619446	cg12942606
0	cg06852461
0.00423169731230917	cg00925087
0	cg04326808
0	cg02939292
0	cg17682828
-0.0301315650688828	cg25400864
0	cg12399031
0	cg26018382
0	cg05568549
0	cg16268563
0	cg13783619
0	cg21917512
0	cg24066316
0	cg22075924
0	cg19357999
0	cg25149122
0	cg13896192
0	cg10966187
0.189448026644843	cg00193959
0	cg08241694
0	cg15821095
0.000509925418204277	cg26152038
0	cg09615505
0	cg12178465
-0.00483278668571637	cg16189091
0	cg02763617
0	cg04379095
0.000175509023193731	cg08104568
0	cg11320749
0	cg23649631
0	cg18008034
0	cg26132737
0	cg07157834
0	cg00651782
-0.0204494703577534	cg23780216
0	cg15841205
0	cg10816489
0	cg00865849
0	cg23899359
0	cg26301562
0	cg20646500
0.0183357319849064	cg20627046
0	cg14910288
0	cg10107292
0	cg11213892
0.0235725981574097	cg16209364
0	cg02974204
0	cg11143485
0	cg08627193
-0.000893666843092876	cg03404485
0	cg04799838
0	cg22444983
0	cg04964669
0	cg04016957
0	cg21222743
0	cg03826252
0	cg14859417
0	cg20150306
-0.0217106392395593	cg07143805
0	cg01360115
0	cg12623302
0	cg04343385
0	cg03610439
0	cg06710259
0	cg08823954
0	cg02378063
0.00310176770547684	cg23725072
0	cg21775668
0	cg14001239
0	cg24935556
0	cg18161956
-0.00845182052709971	cg08663909
0	cg05895376
0	cg01289544
0.00140631029570756	cg00880984
0	cg09883745
0	cg06010324
0	cg02741554
-0.00432274086401038	cg10134583
0	cg11071202
0	cg14630748
0	cg13486959
0	cg22277154
0	cg09585333
0	cg21836487
0	cg14666404
0	cg18228693
0	cg04077417
-0.00123205317487891	cg06001419
0	cg04129911
0	cg11612040
-0.000236371822266271	cg05921316
0	cg18984282
0	cg08938793
-0.0378860190947429	cg11036656
0	cg02430558
0	cg18777299
0.00200298972716379	cg07062130
0	cg22999864
0	cg08747670
0.018301151689827	cg10329468
0	cg09676630
0	cg07095347
-9.78139769877308e-05	cg08535978
0	cg12639453
0	cg24408313
0	cg04162647
0.000767981663414071	cg20892919
0	cg02993094
0	cg10698920
0	cg07731304
0	cg12583369
0	cg08327038
0.00105237292788778	cg02828104
0	cg08936549
0.00364883057347384	cg21067963
0.000734832010299876	cg06872138
0	cg18471635
0.00355810158882369	cg04476764
-0.0203203508882888	cg03687379
0	cg12065943
0	cg15880348
0	cg25649188
0.112957057550783	cg22758697
0	cg09430882
-0.00726241435876494	cg05754819
0.0251763308155736	cg02061130
0	cg13491563
0	cg25535316
0	cg23034922
0	cg02361878
0	cg20428196
0.00975120484635324	cg10652833
0	cg22143809
-0.00378689660161197	cg25405138
0	cg21623445
0	cg20034100
0	cg19306970
0	cg05986052
0	cg18898498
0	cg20496643
0.000959453581161765	cg06777902
0	cg24142894
0	cg03227037
-0.00551448490201867	cg01461824
0	cg07502829
0	cg16693103
0	cg15789723
0	cg24614671
0.00247623850547564	cg13794993
0	cg20775837
0	cg12974660
-0.00194346548216924	cg09828575
0	cg07800208
0	cg06166490
0	cg04251669
0	cg15722438
0	cg04241075
0	cg19088627
-0.00104660321455115	cg10503234
0	cg08094291
0	cg23888440
0	cg07464201
0	cg04200362
-0.000345941544173404	cg00942920
0	cg20250426
0	cg06588804
0	cg00929493
0	cg00011482
0	cg09167911
0	cg16935065
0.00481148706214192	cg18581378
-0.0013862027502344	cg03528302
0	cg21939836
0	cg04502490
0.0244158325493224	cg09407122
0	cg23490887
0.0563233597072374	cg13643356
0	cg23824762
0	cg26449680
0	cg25867545
0	cg17199481
0	cg06030274
0	cg16759221
0	cg19377326
0	cg00737841
0	cg24348330
0	cg24684576
0	cg15601529
0	cg14617302
0	cg08352439
0	cg19513582
0	cg10713137
0	cg20300500
-0.0042863611876871	cg22997617
0	cg21745287
0	cg05339633
0.000123075347523597	cg09889350
0	cg24875029
0	cg11677852
0	cg03695613
0	cg13960339
0	cg19705386
0	cg14983236
0	cg19716702
0	cg23330788
0	cg08464954
0	cg10531055
0	cg14200859
0	cg14819618
0	cg20168964
0	cg11596902
0	cg10246141
0	cg09343544
0	cg07578772
0.00618262019834483	cg19734370
0	cg09498440
-0.00238531648037924	cg05265081
0	cg20814774
0	cg16713551
0	cg18486707
0	cg09123455
