beta	cpg
0	cg14318679
-0.00543533732924931	cg14319286
0	cg14320530
0	cg14322403
0.0327605129694686	cg14323210
0	cg14325851
0	cg14326196
0	cg14327394
0.0197364409161764	cg14328115
0	cg14331899
-0.00552315601251269	cg14332120
0	cg14334161
0	cg14335894
0	cg14336011
0	cg14337134
0	cg14337526
0	cg14338425
0	cg14338526
-0.146945079487232	cg14339043
0	cg14339848
0.0102987542996612	cg14340131
0	cg14342850
0	cg14343017
0	cg14343205
-0.00142939401409917	cg14343513
0	cg14346208
-0.00172203578658676	cg14347088
0	cg14349538
0	cg14349667
0	cg14349763
0	cg14350337
0	cg14350382
0.00646042059842074	cg14351882
0	cg14351904
-0.02646322981383	cg14352586
0	cg14353137
0	cg14353258
0	cg14354168
0	cg14354820
0	cg14358282
0	cg14359486
0	cg14360448
0	cg14361672
-0.000185884841757659	cg14363114
0	cg14366110
0	cg14367020
0	cg14371107
0.0681481067486659	cg14371153
0.0434723546516462	cg14372753
0	cg14373579
0	cg14373988
0	cg14375531
-0.0310348551312517	cg14377594
0	cg14379462
-0.00386480702159316	cg14381348
0	cg14381350
0	cg14381448
0	cg14381623
0	cg14382070
0	cg14383174
0	cg14384158
0	cg14386496
0	cg14387909
0.054204710448303	cg14388488
0	cg14388858
0	cg14389183
-0.0105297798107825	cg14390580
0.0399150776586841	cg14390656
0	cg14391148
0	cg14392677
0.0505750736503019	cg14393034
0	cg14393316
0	cg14393817
0	cg14394550
0	cg14395731
-0.0199346595745692	cg14395761
0.00346938051484745	cg14399930
0	cg14400354
-0.0310767913575094	cg14400541
0.0274156505470987	cg14402017
0	cg14404746
0	cg14406134
0	cg14409029
0	cg14410016
0	cg14412317
0.0016268132363965	cg14412622
0	cg14413466
0.239200149883833	cg14416311
0	cg14417784
0	cg14417917
0	cg14418226
0.00205564080749324	cg14418756
0	cg14420230
0	cg14425564
-0.0121733022155945	cg14425796
0	cg14425863
0	cg14427563
0	cg14428146
0	cg14428166
0	cg14429919
0	cg14430542
0	cg14430937
0.00783670239975294	cg14431547
0	cg14433314
-0.000206098709817145	cg14433990
0	cg14434870
0	cg14435098
0	cg14435644
0	cg14435695
0	cg14436569
0	cg14437551
0	cg14439572
0	cg14439622
-0.000280968124092212	cg14439629
0	cg14441964
0	cg14441976
0	cg14443077
0	cg14446107
0	cg14450273
0	cg14452706
0	cg14453201
0	cg14455590
0	cg14457132
0	cg14457305
-0.111387014196588	cg14457782
0.00155240452887733	cg14459158
0	cg14459772
0.00241811638372816	cg14461547
0.100838603375775	cg14461582
0	cg14461586
0	cg14462265
0.0517431063984215	cg14462432
-0.30414204691742	cg14462485
0	cg14462553
-0.0148514640909475	cg14463748
-0.0608975287099979	cg14464361
0	cg14464791
0	cg14468055
0	cg14470594
0	cg14470792
0.00490940694726292	cg14470869
0	cg14471064
0.112685609517494	cg14472251
0	cg14472810
0.0361613305813878	cg14473102
0	cg14473297
0	cg14473344
-0.067863359198932	cg14473974
0	cg14480046
-0.0328293285043587	cg14480446
0	cg14481208
0	cg14482313
0	cg14482569
0	cg14482811
0.0129394482127013	cg14486338
-0.0686150375962486	cg14487131
0	cg14488317
0	cg14489199
0	cg14489366
0	cg14489632
0	cg14490552
0.0528291114704037	cg14491820
0	cg14492773
0	cg14498592
0	cg14499577
0	cg14501281
0	cg14502728
0	cg14507337
0	cg14507868
0	cg14508093
0	cg14508358
0	cg14508508
0	cg14509403
0.000661690931205162	cg14509967
0	cg14510359
0	cg14511652
-0.137133781128122	cg14511739
0	cg14511946
-0.0366735589242124	cg14514483
-0.103986748881268	cg14514642
-0.00200818277263462	cg14515049
0	cg14516100
0	cg14517004
0	cg14517743
-0.00733189096206983	cg14518098
0	cg14518178
0	cg14520832
0	cg14521523
-0.000616992303457402	cg14521614
0	cg14522718
0	cg14522990
0	cg14523054
0	cg14523847
0	cg14525755
0	cg14527456
0	cg14528254
0.0808880038111102	cg14528751
0	cg14529598
0	cg14530304
0	cg14531310
0	cg14531862
0.000155234871534643	cg14533390
0	cg14534987
0	cg14537533
0	cg14537549
0	cg14538439
0	cg14543226
-0.00483139110848328	cg14543255
0	cg14544289
-0.00394077859861116	cg14544666
0.0160953483154662	cg14546523
0	cg14547801
0	cg14548882
-0.0226624009324172	cg14551182
-0.000525522515823328	cg14552568
0	cg14553506
0.0338704254590912	cg14554371
0	cg14554415
0.0007800499001503	cg14556256
0	cg14556728
0.0312527041810249	cg14557185
0	cg14558639
0.00259087908444864	cg14559388
0	cg14562060
0	cg14562426
-0.0959313770002896	cg14562871
0	cg14564778
-0.00324458321619516	cg14565725
0	cg14565781
0	cg14566281
-0.056194505268564	cg14567917
0	cg14567963
0	cg14573056
0	cg14573833
-0.0109886006107862	cg14574996
0	cg14575053
0	cg14575854
0.371539156797407	cg14575899
0	cg14579769
0	cg14580443
-0.071457234302239	cg14582970
-0.186656424199469	cg14584407
0	cg14585167
-0.00923255116300481	cg14589014
0	cg14590369
0	cg14591667
-0.0266307455442314	cg14594111
0.205530160221025	cg14594459
0.00251605937556347	cg14595083
0	cg14595269
0	cg14596623
0	cg14597214
0	cg14597739
0	cg14597930
0	cg14601210
0	cg14602222
0	cg14603098
-0.000984556990133467	cg14603620
0	cg14603778
0	cg14604065
0	cg14604066
-0.00017835988654117	cg14604444
0	cg14604584
0	cg14605520
0	cg14608454
0.000433648065330877	cg14608581
0.0116751409260054	cg14611399
0	cg14611745
0	cg14612068
0.0342558217140867	cg14613271
0	cg14615927
0	cg14617041
0	cg14618762
0	cg14618803
0.0157547073122955	cg14619640
0	cg14621323
0	cg14621336
0.0110596729668317	cg14623989
0	cg14625731
-0.0178886451910393	cg14626793
0.251484117259789	cg14627348
0	cg14630382
0	cg14631053
-0.00979684594407761	cg14631218
-0.00187460186584706	cg14632696
0.115864090061857	cg14634152
0	cg14635654
-0.113692301160372	cg14640367
0	cg14641333
0	cg14642045
0.00212995450023686	cg14643892
0.00846880720575846	cg14644001
-0.000406546967542636	cg14646055
-0.016023570973922	cg14648534
0.0127964304398514	cg14648774
0	cg14649507
0	cg14651705
0	cg14652587
0	cg14653281
0	cg14654533
-0.0285253205024139	cg14654613
0	cg14654886
0	cg14658067
0	cg14658804
0	cg14658948
0	cg14660007
0	cg14661225
0	cg14661803
0	cg14663264
-0.00291366484238081	cg14663333
0	cg14666113
-0.0123015473227833	cg14667685
0	cg14670213
0.0093292080379132	cg14670938
-0.0362196399333141	cg14671004
0	cg14671384
-0.0109298538279162	cg14671764
0	cg14672084
0	cg14676272
-0.021237686625616	cg14678774
0	cg14679235
0	cg14679607
0	cg14679780
0	cg14680556
0	cg14684296
0	cg14684675
0	cg14684917
0	cg14685796
0	cg14687118
0	cg14688579
0.0416068744185369	cg14689479
0	cg14689532
0	cg14689623
0	cg14693194
0	cg14695240
0	cg14695492
-0.00035979457407792	cg14696311
0.125880860482693	cg14697880
0	cg14698339
0	cg14699728
0	cg14700679
-0.00154610896760758	cg14701108
-0.000820161649670351	cg14701491
0	cg14703589
-0.168452117936159	cg14704078
0	cg14704270
-0.00375095023284481	cg14705778
0.00389452662687628	cg14706297
-0.0112636531973685	cg14707092
0	cg14707898
0	cg14708076
0	cg14708990
0	cg14709479
-0.165441857061068	cg14709833
0	cg14711067
0.0215564621631671	cg14711690
-0.0113383555558656	cg14712058
-0.00648317076734826	cg14712313
-0.0150996121430402	cg14715482
0	cg14715947
0	cg14716208
-0.0154111151016174	cg14716990
0	cg14719951
0	cg14721139
0	cg14722226
-0.00655041185925398	cg14724749
-0.00109727140996458	cg14725093
0	cg14725924
-0.000474107881090479	cg14725952
-0.00111370804468163	cg14726117
0	cg14726769
0	cg14728235
0	cg14728380
0	cg14730445
0	cg14730616
0	cg14731407
0	cg14732699
-0.0170581756323943	cg14732907
0	cg14738670
0	cg14739437
-0.00471059833870862	cg14741811
0	cg14742079
0	cg14745270
0	cg14746276
0.0287696630374633	cg14747086
0	cg14749448
-0.000743676794612819	cg14750948
0.104153165567846	cg14751481
0	cg14753599
0	cg14754713
0.000191887873298329	cg14754787
0	cg14756202
0	cg14757228
0	cg14759277
0	cg14759977
-0.00846227466304261	cg14765818
0	cg14765933
0	cg14765969
0	cg14766621
0	cg14766700
0.000507383904502511	cg14769207
-0.0773024488030623	cg14774288
0	cg14775958
0.0491027125402173	cg14776016
0	cg14776033
-0.241642762418885	cg14776321
0.143315956022088	cg14777561
0	cg14777817
0	cg14777972
0	cg14779951
0	cg14780649
0	cg14781635
-0.265334859759815	cg14785381
0	cg14785464
0	cg14786713
-0.0086872916269396	cg14786757
-0.0232148103203373	cg14787758
0	cg14788768
0.0124074752710686	cg14789214
0.000352117940161943	cg14789818
0	cg14791525
0.0650583354573077	cg14793430
0	cg14793596
0	cg14794043
0	cg14795268
0	cg14795572
0	cg14796318
-0.263685005149693	cg14797402
0	cg14798382
0	cg14798919
0	cg14799209
0	cg14799457
0	cg14802502
0	cg14804706
0.00100318293425225	cg14806867
0	cg14815183
0	cg14815361
0	cg14815743
0.00142714424025321	cg14815891
-0.00631969646636352	cg14817541
0	cg14822490
0	cg14823201
0	cg14823389
0.102129544813679	cg14824386
0	cg14824670
0	cg14824732
0.0240073404819936	cg14824848
0	cg14825729
0	cg14825735
0	cg14826792
0	cg14827056
0	cg14830003
0	cg14830045
0	cg14833891
0	cg14834850
0.00064550864572521	cg14836248
0	cg14836522
0	cg14838188
0	cg14839808
0	cg14840848
-0.00102478212077778	cg14843143
0.0382644794944139	cg14845736
0	cg14845962
0	cg14846292
0	cg14846965
0.000471858573187543	cg14847243
0.0202904342196761	cg14848077
0.097820576477425	cg14848685
0	cg14848772
0	cg14848783
-0.0014426194979962	cg14851108
0	cg14851263
0	cg14852456
-0.0357153081521072	cg14853169
0	cg14854901
0	cg14855519
0	cg14859047
0	cg14859204
0.00196703827105952	cg14859324
0	cg14862260
0	cg14863489
-0.00149304274501827	cg14863978
0	cg14865907
0	cg14866863
0.0176744579499627	cg14868222
0.000660386763496232	cg14868703
0	cg14870136
0	cg14871113
0	cg14871225
0	cg14871932
0	cg14873488
0	cg14874750
-0.00553670937576918	cg14875327
0.000908910541954273	cg14877502
-0.00137434982486272	cg14877896
0.00266210506747324	cg14880348
0	cg14882311
0	cg14882966
0	cg14885748
0	cg14887505
0	cg14887563
0	cg14887886
0	cg14887903
0	cg14889079
0	cg14891195
0	cg14892281
0	cg14892886
-0.0712948933710581	cg14893274
0	cg14893935
0	cg14897238
0	cg14898416
0.000876670790945794	cg14899357
0	cg14901205
0	cg14903612
0	cg14904586
0	cg14904662
0	cg14905632
0	cg14906304
0	cg14907310
0	cg14907769
-0.00744794733153898	cg14907788
0	cg14908875
0.00987181773377155	cg14909201
0	cg14909329
0	cg14909930
0	cg14911892
-0.00473855463475289	cg14912350
0	cg14912728
0	cg14913644
0	cg14913676
0	cg14914822
0.0018548962557922	cg14915878
0	cg14916274
-0.00303790735449233	cg14916668
0	cg14918359
0	cg14919643
0	cg14920289
0	cg14921416
0	cg14925260
0.0106681056593517	cg14925764
0	cg14927745
0	cg14929913
0	cg14930586
0	cg14931884
0	cg14935078
0	cg14936269
0	cg14937343
0	cg14940871
-0.000654355891689235	cg14945790
0	cg14946515
0	cg14947263
-0.00158379190611059	cg14947478
-0.0186610313795315	cg14955615
0	cg14955916
0	cg14956201
0	cg14960869
0	cg14962509
0	cg14963002
0	cg14964403
-0.000634664904197094	cg14964512
-0.0427280793692739	cg14965722
0	cg14967899
0.187853317990307	cg14968482
0.00599874497207721	cg14969981
0	cg14970987
0	cg14971320
-0.00853695647883954	cg14972155
0	cg14972210
0.00226151670042005	cg14972743
0.0149932812435062	cg14973204
0	cg14974223
0	cg14974749
-0.0532069871517706	cg14976569
0	cg14976660
0	cg14978741
-0.000824717268369263	cg14981253
0	cg14983225
0	cg14984664
0	cg14985478
-0.0261182014024545	cg14985989
0	cg14986671
-0.0131060834384372	cg14987354
0	cg14988680
0	cg14991984
-0.000501885836913478	cg14992113
0	cg14993900
0.00468124308481003	cg14996807
0	cg14997711
0	cg14999947
0	cg15001636
0	cg15002541
0	cg15005255
0	cg15006175
0	cg15007228
0.00399568135830401	cg15012607
0.0843527849973756	cg15014975
0	cg15015340
-0.0046939206978354	cg15017149
0	cg15020568
0	cg15020801
0	cg15025103
-0.0545978104479708	cg15025200
0	cg15025640
0	cg15026696
0	cg15027115
0	cg15028458
0	cg15028578
0.111496430126624	cg15028653
0	cg15029631
0.0144494102076237	cg15031661
0	cg15033140
0.0236587068332968	cg15035382
0	cg15037541
0	cg15039797
0	cg15043605
0	cg15043642
0.00134293575091224	cg15043935
0	cg15044957
0.0173741969484282	cg15046062
-0.00674422385190505	cg15047774
0	cg15048991
0.0604211579687645	cg15052447
-0.00641063421371515	cg15054838
0	cg15057061
0	cg15059065
0	cg15061530
0	cg15061981
0	cg15065854
0	cg15069906
0	cg15074329
0	cg15078284
0	cg15082751
0	cg15082992
0	cg15084390
0	cg15084543
-0.0490922430314907	cg15085086
0.0325581705298979	cg15085454
0.0056107642423996	cg15087571
-0.0208778519456989	cg15089567
0	cg15090899
0.00913107025546181	cg15091946
0	cg15092343
-0.00600122848644066	cg15092561
0	cg15092787
0	cg15096461
0.0653571693950415	cg15096829
0	cg15100426
0	cg15104622
0.00895604603813569	cg15105969
-0.106047870648835	cg15105996
0	cg15106134
-0.0212220822845223	cg15107349
0.0114476066628739	cg15108645
0.00703004036685994	cg15112475
0	cg15114105
0	cg15116481
0	cg15117372
0	cg15118665
0	cg15119027
0.00110513845901939	cg15120477
0	cg15123562
0	cg15123730
0.000644265602947994	cg15124926
0	cg15125762
0.0638842420987091	cg15128200
-0.171206646220943	cg15128510
0	cg15129307
0	cg15131647
0	cg15132055
0	cg15132565
-6.8768007479817e-05	cg15132611
-0.0150703220241095	cg15133018
0.012474971206501	cg15134787
0	cg15135047
0	cg15135241
0.0806210439851712	cg15137369
0	cg15138125
0	cg15138986
-0.000147332546767758	cg15140703
0	cg15141371
0	cg15142477
0	cg15148513
0.127156267861045	cg15149596
0	cg15149655
0	cg15151778
0	cg15153684
0	cg15154047
-8.53473787949421e-05	cg15158031
0.00361287764742402	cg15159017
0	cg15159605
0	cg15160198
0	cg15160709
-0.00649446282765605	cg15163603
0.0314104527098071	cg15164702
0	cg15165122
0	cg15167871
0	cg15168615
0	cg15169257
0.00569686238605566	cg15169940
0	cg15170634
0	cg15172734
0	cg15182320
-0.00303814995691471	cg15182635
-0.0153056374633871	cg15189104
0	cg15191021
0	cg15193133
0	cg15194935
0	cg15196197
0	cg15197657
0	cg15201417
0	cg15203028
0	cg15203618
0	cg15205127
0	cg15205204
0	cg15205435
0	cg15205559
0	cg15208375
0	cg15209566
0	cg15209808
0	cg15209885
0	cg15212295
0	cg15212369
0	cg15212418
0	cg15213081
-0.000900441201405276	cg15215348
0	cg15215612
0	cg15218096
0	cg15219228
0	cg15220253
0	cg15220969
0	cg15222215
-0.00539012910712858	cg15226275
0.110886605046037	cg15227275
0	cg15228928
0	cg15230781
0	cg15230883
-2.86204696495932e-05	cg15231942
0	cg15233062
-0.00110848511579546	cg15233380
0	cg15233711
0	cg15235798
0	cg15236340
0	cg15236528
-0.0275225121780175	cg15238467
-0.231621283710331	cg15241635
0	cg15243578
0	cg15244786
0.0428393274100336	cg15244965
0.00205142457735675	cg15245095
0.00184111552572158	cg15248777
0	cg15248828
0	cg15248989
0	cg15251319
0.0054532949939794	cg15255455
-0.000723204955078628	cg15255946
0	cg15256305
0.0463021854359338	cg15258649
0	cg15260268
0	cg15260721
0	cg15260951
0	cg15262352
0	cg15263021
-0.00625706056227183	cg15263666
-0.0170462521313847	cg15264710
0	cg15265085
0.00574578390061787	cg15269148
-0.140865041489479	cg15270970
-0.00373891717693191	cg15272362
0	cg15278374
0.0321048410049714	cg15278386
0	cg15279476
-0.00859011050993375	cg15282732
0	cg15283852
-0.00686419154631313	cg15291740
0	cg15296767
0	cg15297799
-0.00603965741714569	cg15300436
0	cg15302378
0.00478865250769576	cg15304699
0	cg15310583
0	cg15311814
0	cg15312498
0.00875511102846811	cg15313332
0	cg15313956
-0.00224709068437639	cg15316206
0	cg15316716
0.0833610608482587	cg15316734
0	cg15316843
0	cg15317587
-0.0869558050080263	cg15318176
0	cg15322641
0.00911362250883458	cg15326452
0	cg15326801
0	cg15330584
-0.0132800944274821	cg15331945
0	cg15335104
0	cg15336196
0	cg15336243
-0.0919731201285923	cg15339994
0	cg15341124
0.000882571241065015	cg15341833
0	cg15344716
0	cg15346168
0.000174236982721571	cg15347189
-0.020157420300566	cg15347924
0	cg15348274
0	cg15351009
0	cg15351688
0	cg15352431
0	cg15355015
0	cg15356154
0	cg15358372
0	cg15361697
0	cg15362695
0.0135485336876215	cg15363887
0	cg15363979
0	cg15371026
0	cg15371732
-0.00350721807175371	cg15374754
-0.0500929019465156	cg15375311
-0.00399170533668121	cg15375772
0	cg15376996
0	cg15377111
0	cg15381475
0	cg15382538
-0.00393076062239132	cg15384383
0	cg15384459
0.00191050821762668	cg15384598
0	cg15386434
0	cg15386773
0	cg15388107
0	cg15389068
0	cg15392101
-0.00873975443300734	cg15392489
0	cg15393022
0	cg15393937
-0.00316814194548433	cg15394763
0	cg15396799
0	cg15398255
-0.0846459150238098	cg15400169
-0.00699565840233734	cg15400238
0	cg15400655
0	cg15401418
0	cg15401922
0	cg15406010
0	cg15409004
0.00224648342794237	cg15410411
0	cg15415136
0	cg15415452
0.00277594746209962	cg15416661
0.0113000853195492	cg15419183
0.00192151357605509	cg15422033
0	cg15423357
0	cg15424250
0	cg15424903
0	cg15425541
0	cg15427040
0	cg15427886
0	cg15429214
0	cg15429732
0	cg15431659
0.000424610528060139	cg15435170
0	cg15436123
-0.00522964997526325	cg15436354
-0.00188737034881588	cg15440688
0	cg15441416
0	cg15442268
0	cg15442737
0	cg15442800
-0.0586032232459458	cg15442988
0	cg15444149
0	cg15445554
-0.00885988950093679	cg15446670
0	cg15446939
0	cg15447512
0	cg15447787
0	cg15449217
-0.00794483498263411	cg15449664
0	cg15449956
0	cg15450349
0.00179723719391692	cg15451141
0	cg15451548
0	cg15451980
0	cg15452590
0.00917992523161748	cg15454820
0	cg15455864
0.00959558711382055	cg15457795
0	cg15457981
0	cg15459820
0.00971107695522335	cg15460454
0	cg15461017
0	cg15462411
0	cg15463284
0	cg15463309
0	cg15466177
0	cg15468976
0	cg15469871
-0.000671274987740578	cg15470736
0	cg15471953
-0.00249905430003405	cg15473186
0	cg15473218
0	cg15476523
0	cg15479068
0	cg15481858
0	cg15482928
0	cg15483436
0	cg15483964
0.0313641136852109	cg15485645
0	cg15485670
0.00221393527195589	cg15488009
0	cg15489250
0	cg15491131
0	cg15491461
0	cg15492552
0	cg15497761
-0.231822604051078	cg15499736
-0.0478280457158669	cg15503971
0	cg15505860
0.00166525452909888	cg15506609
0	cg15509361
0	cg15511625
0	cg15515258
0	cg15517113
0	cg15519786
0	cg15529621
0	cg15530351
0	cg15530916
0	cg15531272
0	cg15531369
0	cg15533453
0	cg15534086
0	cg15536165
0	cg15537455
0	cg15537788
0	cg15541630
0	cg15543045
0	cg15544402
0	cg15544650
0	cg15545410
0	cg15545739
0	cg15545772
0	cg15548588
0	cg15549927
0	cg15551673
0	cg15551781
0.00329130395863419	cg15552158
0	cg15552843
0	cg15553989
0	cg15555932
0	cg15561501
0	cg15562220
0	cg15563027
0	cg15563974
0	cg15564619
0	cg15566554
0.000409764418642573	cg15567360
0.0260439162662423	cg15570464
-0.11503895355236	cg15572180
0	cg15572907
0	cg15573783
0.128643350528385	cg15574442
0.0327023873148467	cg15574461
0	cg15574972
0	cg15575017
0.00685956452164314	cg15575375
0	cg15576492
0	cg15576517
0	cg15576576
-0.00644290460438397	cg15577272
0	cg15581235
0	cg15583029
0	cg15584790
0	cg15586193
0	cg15586393
0	cg15590007
0	cg15593298
0	cg15593337
0	cg15595755
0	cg15597109
0	cg15598650
0	cg15605858
0	cg15606745
-0.00360148966259172	cg15606819
0.00126803830701302	cg15607708
-0.160266733025002	cg15607763
0	cg15609237
0.0140560351985979	cg15610777
0	cg15611150
0	cg15611151
0	cg15613340
0	cg15613420
0	cg15613567
0	cg15616257
0	cg15616888
0	cg15617155
0	cg15617548
0.00118193751679734	cg15617814
-0.0441721744843819	cg15618533
-0.0487255773302541	cg15620385
0	cg15622158
-0.00322642940585799	cg15624813
0	cg15625671
0	cg15625785
0	cg15626285
0	cg15626405
0	cg15627089
0	cg15628518
-0.0150275919767915	cg15628917
-0.177810584314188	cg15629311
0	cg15630071
0	cg15630743
-0.00307510594823997	cg15632936
0.179041145200238	cg15633664
-0.00779060315720173	cg15635472
0.0550500206984259	cg15635480
0.0117283358775807	cg15642854
0	cg15645203
0	cg15645660
0	cg15646543
0.00904628746493835	cg15646763
0	cg15647266
0	cg15650170
0	cg15650209
0	cg15650240
-0.00866327674116649	cg15650509
0	cg15651204
0	cg15653173
-9.70808502004656e-05	cg15653910
0	cg15656813
0	cg15657564
0.00147653079378943	cg15658344
0	cg15658543
0	cg15658784
0.0015382812140842	cg15659713
0.00379636845680396	cg15661251
0	cg15661311
0	cg15661753
0	cg15662768
0	cg15663173
0	cg15665342
0	cg15665653
0	cg15665928
0	cg15666214
0	cg15672768
0.0289260201053407	cg15673069
-0.00726327092945563	cg15677087
0	cg15677368
-0.0395861714535649	cg15680288
0.0046755405953579	cg15680557
-0.0065989174515415	cg15681537
0	cg15681628
0	cg15682511
-0.00890719399538295	cg15682717
0.00156145335577138	cg15683356
0.00143749974516301	cg15684231
0.00322515820559602	cg15684274
0	cg15684702
0	cg15684772
0	cg15685762
0	cg15685834
0	cg15686216
0	cg15687869
-0.00416536190540506	cg15688619
-0.06211268938395	cg15690342
0	cg15690347
0	cg15691862
0	cg15695956
0	cg15699552
0	cg15700739
0.0591101015249499	cg15700989
0	cg15701794
0.000512054763085434	cg15703221
0	cg15703970
0	cg15707093
0.0413653850813464	cg15708405
0	cg15709446
0	cg15712177
0.000180412809496553	cg15712559
0	cg15713103
0	cg15718222
0	cg15718581
0.0302809729590698	cg15720089
0.0188254294956713	cg15720343
-0.00404779633237258	cg15720535
0.00449279688778158	cg15720832
0	cg15721666
0	cg15723222
0.0259672339729752	cg15726025
0.0200649959096328	cg15726260
-0.0136208186271071	cg15726768
0	cg15727188
0.000266871847778091	cg15727287
0	cg15727524
0	cg15729230
0	cg15730481
-0.00229042477342687	cg15735664
0	cg15736169
-0.0995219870275564	cg15736978
0	cg15740385
-0.000965222179828045	cg15742848
-0.0112656105050693	cg15743907
0.0787032047897241	cg15744492
0	cg15744668
0	cg15745284
0	cg15746851
0	cg15750303
0.0124745142435215	cg15750986
0	cg15751131
0	cg15753394
0	cg15754222
0	cg15754594
-0.00421725588904083	cg15756319
0.00906506902091688	cg15760132
0	cg15764058
-0.00213248868503825	cg15766865
-0.0668920541293533	cg15770238
-0.0389511573446139	cg15771432
0	cg15773716
0	cg15776617
0	cg15778335
0	cg15778745
-0.00182857338748141	cg15779737
0	cg15781375
0	cg15782153
0	cg15784580
0	cg15790941
0	cg15792158
0	cg15792338
-0.0430229193985198	cg15794798
0	cg15796980
-0.00148561602600894	cg15799226
0.0180915593155498	cg15800530
0	cg15803050
0.015901061793408	cg15809077
0	cg15810253
0	cg15811515
0	cg15811668
0	cg15815607
0	cg15818671
0	cg15820574
0	cg15821716
0	cg15822908
0	cg15823461
0	cg15823502
0	cg15823845
0	cg15825321
0	cg15825970
-0.047769330094058	cg15826897
7.43682635283124e-05	cg15829642
0	cg15830509
0.0201026076500962	cg15830544
0	cg15831296
0	cg15831743
0	cg15831875
-0.109736875428298	cg15832822
-0.0055471303792491	cg15833099
0	cg15835718
0	cg15837531
0	cg15838173
0	cg15840462
0.0173004743685386	cg15842208
0	cg15842568
0	cg15843262
0	cg15846488
0	cg15846643
0.000631507953134719	cg15847845
0	cg15848561
0	cg15853299
0	cg15859390
0	cg15860235
0	cg15861585
0	cg15865827
0	cg15866021
0	cg15866393
0	cg15867079
0	cg15868235
0	cg15871214
0.000250884899854766	cg15871766
0	cg15873320
0	cg15878670
0	cg15880760
-0.00801440795594071	cg15880762
0	cg15881107
0	cg15883094
0	cg15883181
0	cg15889012
0.00316824921882277	cg15889797
0	cg15890707
-0.0370950322758618	cg15892964
0	cg15893127
0	cg15893431
0	cg15894722
0	cg15900034
0	cg15900248
0	cg15902390
-0.0530692747252612	cg15904848
-0.00295808968449587	cg15905579
0	cg15906799
0.00969726022969122	cg15909132
0	cg15909801
0	cg15910686
0	cg15910949
0	cg15911409
0	cg15912732
-0.0116223718314828	cg15913680
0	cg15922174
0	cg15923936
0	cg15925695
0	cg15925940
0.0210522155332259	cg15926590
0	cg15926671
0	cg15927720
-0.00172870576691629	cg15929078
0	cg15929276
0	cg15929771
0	cg15934090
0	cg15936439
0	cg15940337
0	cg15941159
0	cg15941948
0	cg15944766
0	cg15948795
0	cg15949044
0	cg15949687
0	cg15949805
0	cg15949830
0	cg15950068
0	cg15951188
0	cg15951870
0	cg15954353
-0.0172366399673466	cg15954675
0	cg15956469
0	cg15959252
0	cg15961693
0.0371564996635657	cg15961842
0	cg15964611
-0.0967086288194693	cg15965006
0	cg15966315
0	cg15971010
0.000157162168941169	cg15971496
0	cg15972148
0	cg15975806
0.00181586734457651	cg15975985
0	cg15976079
0	cg15977685
0	cg15979348
0	cg15980797
0	cg15980914
0	cg15982099
0	cg15985184
0	cg15986919
-0.00228858707764481	cg15987211
-0.00145357275972997	cg15988350
-0.016660129428413	cg15989926
0	cg15990090
0	cg15990629
0	cg15992284
0	cg15992563
0	cg15995296
0	cg15996480
0	cg15996534
0.00999026401591536	cg15996644
0	cg15999104
0	cg15999188
0	cg16000544
0	cg16000989
0	cg16002305
0	cg16002378
0	cg16003102
-0.0265540239288966	cg16004439
0	cg16006004
0	cg16006841
0.000154071836417321	cg16008476
-0.00845458540175179	cg16009381
0	cg16010433
0	cg16013006
0	cg16013720
0	cg16014606
0	cg16015113
-6.32442916069858e-05	cg16015423
0	cg16017089
0	cg16017144
0	cg16017800
0	cg16018995
0	cg16019898
0	cg16020118
0	cg16020249
0	cg16020346
0.162878711362898	cg16022876
0.0298212251181074	cg16023943
0	cg16024891
0	cg16024904
0	cg16026813
0.0047468385370406	cg16027343
0	cg16027847
0	cg16029875
0	cg16034521
-0.000475479233756868	cg16035199
0	cg16036471
0.00360768858323683	cg16038120
-0.000946910190206937	cg16041686
0.0338808237569814	cg16043651
0	cg16045223
-0.0126341435552217	cg16045347
0.00328660724361674	cg16046493
0.00150903710816281	cg16047049
0	cg16047279
0	cg16049391
0	cg16049690
0	cg16049941
0	cg16050897
0.00255507165162771	cg16053580
0	cg16054451
0.0080174854245748	cg16054907
0	cg16055132
0	cg16057915
0.0143267422165647	cg16058493
0	cg16058765
0	cg16059957
0	cg16060369
-0.0682712755224075	cg16060635
-0.167919164021145	cg16060740
0	cg16061228
0	cg16062483
0	cg16063308
0	cg16063587
0.00393575765820869	cg16065234
0	cg16065768
0	cg16067628
0.033565908885057	cg16068669
0.0505492882108861	cg16071219
-0.0333526327935331	cg16072664
0	cg16072823
0	cg16073408
0	cg16073540
0	cg16075139
0	cg16075268
0	cg16075951
-0.0692177845367641	cg16079364
0	cg16079865
-0.0181988205629233	cg16081176
0	cg16082606
0	cg16083711
-0.0417514676744618	cg16086130
0	cg16086620
0.0296487644869054	cg16087093
0	cg16091292
0	cg16094026
0.0163604119302867	cg16094298
0	cg16096096
-0.00262754548063696	cg16096176
0	cg16099804
0	cg16100845
-0.000608662400848695	cg16101008
-0.0178687652192583	cg16102063
0	cg16102971
-0.00926313578400498	cg16104371
0	cg16106293
0	cg16107907
0	cg16108059
0	cg16108230
0	cg16110541
0	cg16110759
0.000582665585301147	cg16117799
