beta	cpg
0	cg21635854
0	cg21635870
8.28491282080493	cg21637392
0	cg21637826
0	cg21638374
0	cg21639236
0.55571783095382	cg21641573
0.310559562543835	cg21641817
0	cg21644740
0	cg21649569
0	cg21650371
0	cg21653641
0	cg21654383
0	cg21654404
0	cg21655969
0	cg21657705
0	cg21663431
0	cg21664636
0	cg21665850
-0.593331682445028	cg21667878
0	cg21668880
0	cg21670944
0	cg21671806
0	cg21673010
0	cg21673812
0	cg21674495
0	cg21674835
-7.02334406912173	cg21678312
0	cg21678377
0	cg21680208
-0.309666633746836	cg21680327
-5.47393038273063	cg21683105
0	cg21683659
0	cg21686890
0	cg21687740
0.205926154307641	cg21692194
0	cg21694044
0	cg21694350
0	cg21695024
0	cg21696827
0	cg21707172
0	cg21714061
0	cg21714557
0.0828516350395892	cg21714878
0	cg21715212
0	cg21717870
-1.81018182267006	cg21719344
0	cg21722242
0	cg21725652
0	cg21725888
0	cg21726372
0	cg21726551
0	cg21731345
6.37291445141553	cg21735031
-0.0895677803380379	cg21735374
0	cg21737758
5.34875245222196	cg21741284
4.02942882463234	cg21743410
0	cg21743907
0	cg21744417
0	cg21745307
0	cg21746425
0	cg21747070
0	cg21757872
0	cg21759953
0	cg21760146
0	cg21760666
0	cg21762534
0	cg21762788
-0.492110002895178	cg21767135
0	cg21767207
0	cg21769444
0	cg21770462
4.85497602346529	cg21771200
0	cg21772011
0	cg21775279
5.00497050861634	cg21778193
0	cg21778810
-12.4055038800893	cg21780231
0	cg21780842
0	cg21783198
0	cg21784036
0	cg21784396
0	cg21784894
0	cg21786289
0	cg21786873
0	cg21788624
0	cg21789229
0.367403269075887	cg21792155
0	cg21794222
0	cg21794518
0	cg21799469
0	cg21800989
0	cg21811021
-1.22936873338892	cg21811204
0	cg21811896
0	cg21813265
0	cg21813377
2.9297119797248	cg21814870
-0.0940782615608687	cg21816330
0	cg21818361
0	cg21820656
0	cg21820873
0	cg21821726
0.0187508978244698	cg21821833
0	cg21822834
0.577301933349827	cg21824343
0	cg21826784
0.496546162784049	cg21834207
0	cg21838625
0	cg21842031
0	cg21843616
0	cg21844856
0	cg21845633
0	cg21845957
0	cg21846305
0.399937999065842	cg21847393
0.474273402009842	cg21849661
0	cg21849812
0	cg21849844
-0.235526358873532	cg21850518
0.431459361812282	cg21851530
0	cg21852117
-0.324385619993161	cg21852408
-0.98769051754036	cg21852757
0	cg21855830
0.0508523378286613	cg21859216
0	cg21859594
0	cg21859603
0	cg21862126
-1.97562947368592	cg21863110
0	cg21863949
0	cg21865150
-1.14984478777318	cg21868779
-0.118625445415509	cg21868798
7.66488711164277	cg21869046
0.552246246204824	cg21869609
0	cg21870321
0	cg21871583
0	cg21875532
-0.344479460572663	cg21877005
-0.847171929993544	cg21879513
0	cg21881859
0	cg21882300
0	cg21885251
0	cg21885317
0	cg21885868
0	cg21887193
0	cg21890667
0	cg21894356
0	cg21899310
-2.29067976119283	cg21899374
0	cg21899473
0	cg21899790
0	cg21900624
0	cg21900799
0	cg21900829
0	cg21901227
0	cg21901643
0	cg21901718
0	cg21901847
0	cg21903625
1.98648837471319	cg21906083
0	cg21908235
0	cg21910355
0	cg21910543
0	cg21910821
0	cg21915313
0.138320400685764	cg21915910
2.01601808014341	cg21918313
0	cg21918786
12.1370674117631	cg21921272
0	cg21923990
0.0612171185782648	cg21926619
3.0784886385083	cg21927177
-0.127457915172572	cg21929464
0	cg21929564
0	cg21930136
-3.06297904236575	cg21931317
-0.0228789390008749	cg21931419
0	cg21935519
0	cg21935981
-0.07301681746361	cg21936179
-1.12667262894212	cg21936552
0	cg21936789
0	cg21936959
0.886679197120765	cg21937377
0	cg21937462
0	cg21937867
0.346240790151393	cg21938532
0	cg21946299
0	cg21946824
-0.791481418016675	cg21946967
0	cg21949830
0	cg21950196
0	cg21950287
0	cg21950525
0	cg21951679
0	cg21952627
0	cg21955916
3.4387223515097	cg21959181
-0.0719901507953413	cg21960265
0	cg21962013
0	cg21962765
0	cg21964391
-0.415500588492381	cg21969792
0	cg21971621
-1.50647707444283	cg21974350
0.142220677708121	cg21977075
0	cg21977234
0	cg21977377
0	cg21980954
0	cg21983178
3.69969962774849	cg21994576
0	cg21994712
0	cg21998473
0.191774300315747	cg21998840
0	cg21999229
-4.65445174570142	cg22001496
42.5499171964092	cg22002176
0	cg22003366
0	cg22005990
0	cg22014112
0	cg22014430
17.7317578029875	cg22015030
0	cg22015277
0	cg22015966
-0.20196930011509	cg22027267
0	cg22033530
0	cg22036160
0	cg22036966
6.62856402140278	cg22037648
0	cg22038124
15.8401372042951	cg22039909
-0.830591817251371	cg22041137
0	cg22043168
0	cg22044566
0	cg22046830
0	cg22047387
0	cg22054362
0	cg22056094
0	cg22058250
0.193635643650884	cg22059211
2.27482827413619	cg22062537
0	cg22062984
0	cg22063206
-1.84026720664473	cg22066894
0	cg22070462
0	cg22070991
0	cg22076757
0	cg22082329
0	cg22084642
0	cg22088420
0	cg22091609
0	cg22098317
-1.96900821615584	cg22109262
0	cg22111527
0	cg22112075
0	cg22112083
0	cg22112133
2.03696566908931	cg22116328
0	cg22117825
0	cg22118655
-0.669815739310357	cg22120063
0.527006991281471	cg22120714
0.137436813016118	cg22122361
0	cg22123309
0.29923845727872	cg22125433
-0.548258283281118	cg22126211
0	cg22126437
0	cg22126965
0	cg22128918
0	cg22135566
0	cg22136351
0	cg22136363
0	cg22138735
0	cg22139166
0.957582154695781	cg22139555
0	cg22139983
0	cg22141696
0	cg22142122
0	cg22142686
0	cg22144878
0	cg22144900
0	cg22145172
0	cg22145576
0	cg22147968
0	cg22148138
0	cg22150397
4.84559705568683	cg22151179
1.18327182386691	cg22151446
0	cg22152500
0	cg22153181
0	cg22153745
0	cg22155376
-0.144111427975431	cg22156300
0.353568458356662	cg22159025
0	cg22159514
0	cg22159557
0	cg22161147
0	cg22163059
2.92584019934954	cg22163280
0	cg22163463
0	cg22167515
0	cg22167660
-0.440978585593651	cg22175239
0	cg22175624
0.397996847499233	cg22175814
0	cg22177795
0	cg22180410
0	cg22183049
0	cg22185977
0	cg22189786
0	cg22191606
0	cg22193150
0	cg22193912
0	cg22194904
0	cg22195627
0.216587316980848	cg22198044
0	cg22199410
0	cg22201545
0	cg22202264
0	cg22202929
0.84599885903193	cg22203547
0	cg22204479
-1.09693351205108	cg22205276
0	cg22209355
0	cg22209723
0	cg22210337
-0.79952441874388	cg22211810
0	cg22212156
0	cg22212414
0	cg22212691
0	cg22213242
10.0884907899734	cg22214581
0	cg22215783
0	cg22216017
0	cg22216413
0.177189470420592	cg22218058
0	cg22218911
1.63667414098742	cg22219795
-1.41561673264549	cg22221870
0	cg22225207
0	cg22225298
-2.38033196085773	cg22226527
0	cg22229016
0	cg22230229
0.958734868089773	cg22231101
0	cg22231329
0	cg22232327
0	cg22232500
0	cg22233844
0	cg22234529
0	cg22235293
-0.378174017226282	cg22237200
0	cg22237300
7.05563205736521	cg22238152
0	cg22242148
0	cg22242216
0.716465299354278	cg22242842
-0.105603327282044	cg22245980
0	cg22248052
0	cg22248382
0	cg22249529
0	cg22249612
0	cg22250145
0	cg22251148
0	cg22251784
0	cg22254681
0	cg22258527
-0.19987606688771	cg22258863
0.246067770259864	cg22259797
0	cg22260958
0	cg22261612
0	cg22261669
0	cg22261895
0	cg22263405
0	cg22263548
0	cg22265394
-6.7367405935488	cg22266211
0.234443050163771	cg22266749
-0.0321272201561192	cg22268510
0	cg22270027
0	cg22272888
0	cg22274825
0	cg22274829
1.06625191162785	cg22275864
0	cg22278056
-1.54930330253631	cg22279779
0	cg22280167
0	cg22281380
0	cg22286732
0.0869736012924671	cg22290648
0.657530022572027	cg22290782
3.40644134184431	cg22291084
-0.950325088195647	cg22291762
0	cg22294267
2.59376929229973	cg22294740
-1.04343989755066	cg22299454
5.1364664919084	cg22301418
0	cg22305258
0.876885809113209	cg22306344
0.0701695512735444	cg22307444
0	cg22318509
-1.14738303161085	cg22318514
0	cg22319984
0	cg22320365
0	cg22321572
1.79584902533061	cg22325292
0	cg22325294
0	cg22330924
0	cg22333214
0	cg22334059
0	cg22335223
0	cg22335802
0	cg22337438
0	cg22340508
-0.649955956657413	cg22344122
-4.72743028270699	cg22344793
0	cg22349126
0	cg22350171
0	cg22350835
0.684103065296001	cg22351267
0	cg22352709
0	cg22353329
11.0677732742854	cg22355463
0	cg22356063
-1.79965059422452	cg22357164
1.88120896795388	cg22361859
16.9712924380885	cg22364668
0.888417733072046	cg22365240
0	cg22365276
0	cg22366698
0	cg22367191
0	cg22368204
0	cg22369786
0	cg22369787
0.126522962246591	cg22369954
4.53936671280079	cg22371492
0.612215441146472	cg22372096
6.79277855602217	cg22372182
0	cg22373508
0	cg22378065
0	cg22379212
0.0282452479051853	cg22379472
0	cg22382021
0	cg22382836
0	cg22382854
0	cg22383472
-4.33119879145627	cg22387019
0	cg22387550
13.2885437183778	cg22388472
0	cg22388982
0	cg22389147
0	cg22391205
0	cg22396147
4.57062761246212	cg22396755
0	cg22397944
3.17980848438037	cg22399133
0	cg22399646
0	cg22400015
0.372196205942917	cg22402467
0	cg22402701
0	cg22402850
0	cg22402873
0	cg22407822
0	cg22410478
0	cg22412747
-0.298153067268616	cg22416596
0	cg22416916
0	cg22421417
0	cg22423363
-0.555315825640469	cg22423750
1.0560292617335	cg22424284
2.78659544446459	cg22425359
0	cg22431184
0.465641252796739	cg22434409
0	cg22434506
0	cg22438603
0	cg22438763
0.00702025768256206	cg22442430
0	cg22443651
0.354118203477004	cg22444584
0	cg22451233
0.276026235224324	cg22451356
0	cg22451657
-1.89303304359525	cg22452122
0	cg22452837
0	cg22454769
0	cg22455795
2.59435169502287	cg22455914
0	cg22457769
0	cg22460366
-3.27206630151053	cg22460896
6.05325197904704	cg22462714
0	cg22466678
0	cg22470309
0	cg22471075
0	cg22471230
0	cg22471726
0	cg22472154
-0.809229122777642	cg22473620
0	cg22473637
6.32728691072469	cg22475576
0	cg22476027
3.24483019454235	cg22480742
4.70185168282735	cg22480783
-5.54393279478961	cg22488462
0	cg22488891
17.3186366071794	cg22490254
0	cg22490780
-0.540959691418172	cg22491548
0	cg22493372
0	cg22500132
0	cg22500140
0	cg22500518
0	cg22501388
0.882070507378782	cg22502001
-4.54088737506999	cg22503106
0.0331142897261328	cg22505086
0	cg22505898
0	cg22507023
0.266772373358409	cg22507154
0	cg22507772
0	cg22508569
0	cg22508928
0	cg22510337
-1.56016842306399	cg22512973
0	cg22513511
0	cg22513901
0	cg22516162
-0.349792981841235	cg22518696
0	cg22522688
0	cg22523072
0	cg22523852
0	cg22524061
0.0153801059350716	cg22525294
-0.495097265991765	cg22528069
0	cg22528270
8.51100044822863	cg22532736
1.01635900563379	cg22534110
0	cg22535057
2.75472711090296	cg22535729
0	cg22536150
0	cg22537474
0.313150696650932	cg22538757
0	cg22538778
-3.26194115925089	cg22539069
0	cg22540514
0	cg22541735
0	cg22547764
0	cg22549870
2.488044597298	cg22549881
-0.998938519533466	cg22550309
0	cg22551145
4.83587814261209	cg22551357
0	cg22557207
0	cg22557641
0	cg22557662
0.0773542033763459	cg22558291
0	cg22561647
0	cg22562498
2.60005073851654	cg22563987
0	cg22564731
0	cg22570970
0	cg22571038
0	cg22571926
-0.0301913316009679	cg22572362
0	cg22578966
0	cg22579265
1.62270567067067	cg22583065
0	cg22583148
-3.84445460946328	cg22587509
-0.451268901912493	cg22595230
0	cg22595460
0	cg22598669
0	cg22603982
4.16043318600488	cg22604218
0	cg22604316
0	cg22606224
-1.81778066442856	cg22608265
0	cg22608646
0	cg22609277
-7.65439678009778	cg22612448
0	cg22616126
-1.21186381219504	cg22617819
0	cg22619549
0	cg22620090
0	cg22621734
0.0103476754672365	cg22622886
0	cg22623133
0	cg22625098
0	cg22628235
0	cg22629266
0	cg22630918
-0.801040240539204	cg22633390
0	cg22635491
-0.574381421184901	cg22635676
0	cg22635723
0	cg22637538
0	cg22637772
0	cg22637837
-19.6068012563241	cg22638185
0	cg22639787
0	cg22640666
0	cg22641902
0	cg22642909
0.215077436879776	cg22647546
0	cg22648135
0	cg22654626
0	cg22657492
0	cg22657780
0	cg22661893
0	cg22662829
0	cg22664400
0.508843758214356	cg22670147
0.0496851004873856	cg22671717
0	cg22672067
0	cg22672431
-0.207294462350616	cg22674699
0	cg22674793
0	cg22675660
0	cg22676401
4.22353876873204	cg22676516
0.0588391181434955	cg22677715
0	cg22681934
0	cg22685052
0.183618155067856	cg22686132
0	cg22687511
0	cg22688012
0	cg22690212
0	cg22694191
0	cg22696167
0	cg22697045
0.588967725878239	cg22697239
0	cg22698272
0	cg22699361
0	cg22700015
0	cg22700691
0	cg22700790
0	cg22701603
2.59410299158927	cg22702979
0	cg22705016
0	cg22708150
0	cg22708233
0	cg22708738
0	cg22711111
0	cg22711792
0	cg22712983
0	cg22713356
0	cg22717014
0	cg22717593
3.19378409815383	cg22718050
1.34841896048749	cg22718636
3.51370764667578	cg22721998
0	cg22723675
0	cg22724998
0.232001570231859	cg22726414
0	cg22728830
0	cg22728904
0	cg22729460
0	cg22731064
0	cg22731637
0.440854024706884	cg22732636
0	cg22735222
0	cg22735419
0	cg22736383
0.458545464818471	cg22736787
0	cg22738219
0	cg22741272
0	cg22745354
0.00266775146810601	cg22747076
-0.292953421372083	cg22747501
0	cg22750986
0.10859633254665	cg22751627
0	cg22751848
0.245651759040901	cg22753661
0	cg22755785
-7.83333307751934	cg22756089
0	cg22756942
0	cg22757824
-0.702734021400585	cg22758104
0	cg22761077
2.54582344430861	cg22762492
0	cg22763718
0	cg22767408
0	cg22770135
0	cg22772691
0	cg22774088
5.38832071902332	cg22777062
0	cg22777513
-2.09127337047808	cg22777520
0	cg22778178
0	cg22779651
0	cg22783940
-0.422171924112866	cg22785562
-0.153193254108536	cg22786465
0	cg22789254
0	cg22790758
0	cg22791987
0	cg22792176
4.70278049429944	cg22792862
3.34762172289293	cg22793860
0	cg22794378
1.1024138128191	cg22794704
-0.973402369863995	cg22795586
0	cg22796507
0	cg22797031
0.698956350747549	cg22797114
0	cg22798984
0	cg22801561
0	cg22802813
0.309936361212064	cg22803560
0	cg22803724
0	cg22806341
0	cg22807449
0	cg22807822
0	cg22809920
0	cg22812030
0	cg22812442
0	cg22813019
12.1187770127807	cg22813326
0	cg22813430
-5.06017490574302	cg22815056
0	cg22816091
0	cg22817993
0	cg22818423
0	cg22821026
-0.235707652570968	cg22821355
0.407970360535169	cg22821947
0	cg22823644
0.642471234926405	cg22826718
0	cg22828383
0	cg22828900
3.78597839987056	cg22829671
0	cg22831269
0	cg22832407
0	cg22835724
0	cg22837015
0	cg22837406
0	cg22838003
0	cg22839075
0	cg22840361
-3.27152384819464	cg22841810
-0.331879941680309	cg22842836
0	cg22842854
-1.61873696480212	cg22843129
0	cg22843684
0	cg22844232
0	cg22848598
0	cg22849665
0	cg22851420
0	cg22851880
0	cg22855052
-9.31583490235625	cg22855642
0	cg22855900
0	cg22855933
0	cg22856324
0	cg22857963
0	cg22859061
0	cg22860740
0.220153010469655	cg22861116
0	cg22862208
0	cg22864519
0	cg22866015
-1.45287411663004	cg22866825
1.31079721962933	cg22868034
0	cg22868518
12.318645724207	cg22870344
0	cg22871098
0	cg22871485
0	cg22874772
0	cg22875823
0	cg22875872
0	cg22877570
0	cg22878388
0	cg22878489
0	cg22879098
0	cg22881266
0	cg22881652
0	cg22885014
0	cg22885777
0	cg22887498
0	cg22888055
0	cg22888418
0	cg22889573
-0.611452689412735	cg22889768
0	cg22891070
0	cg22891619
0	cg22894896
0	cg22896991
0	cg22897141
0	cg22897615
0	cg22898783
0	cg22900057
0	cg22900266
0	cg22900415
-0.0821442551466657	cg22900607
0	cg22901337
0	cg22902194
0	cg22903773
0	cg22909138
0	cg22910549
0	cg22911074
0	cg22915373
0	cg22915705
0	cg22918360
9.00894226719529	cg22919916
-0.221067211021997	cg22921096
0	cg22922810
0.24437566696974	cg22924550
0	cg22924838
0	cg22927510
0	cg22937607
0	cg22942804
0	cg22943498
-0.496998180824158	cg22943986
0	cg22944360
0	cg22945556
0	cg22946615
0.122578606924346	cg22950153
0	cg22950904
0	cg22951283
2.89545705078652	cg22952142
0	cg22953865
0	cg22954978
0	cg22956410
-3.40674705847575	cg22957474
0	cg22958090
0	cg22960869
0	cg22961275
0	cg22964926
0	cg22972318
0	cg22972989
15.0848803159677	cg22973076
0	cg22973468
0.118407621686352	cg22976218
-0.735600755576039	cg22976313
1.44992723766802	cg22977745
-3.12044224160768	cg22979783
0	cg22982654
0	cg22983282
0.0226968087004124	cg22985016
0	cg22986569
0	cg22987448
-0.177519106723153	cg22991379
0	cg22991512
3.96530361868205	cg22992730
0	cg22993195
-2.29638468894051	cg22993667
0	cg22994041
0	cg22994198
-0.314678849189056	cg22995042
-0.405272699401519	cg22995692
7.27889406882481	cg22995959
-2.50013533936609	cg22996004
0	cg22996783
0	cg22997252
0	cg22999268
0	cg22999786
0	cg23001415
0	cg23001918
0	cg23005885
0	cg23007574
0	cg23007898
0	cg23008238
0	cg23008352
0	cg23008871
0	cg23009355
1.21421811799634	cg23010507
0	cg23010538
0	cg23010585
0	cg23012579
-0.733725250856695	cg23014425
0	cg23014549
0	cg23015327
0	cg23016080
0	cg23018755
0	cg23024136
0	cg23026864
0	cg23030159
-0.818068102130319	cg23030863
0	cg23038277
0	cg23039201
0	cg23041109
0.500587383640888	cg23042706
0	cg23044053
0	cg23046897
0	cg23048215
0	cg23049429
0.243495730984776	cg23049458
5.55154661243148	cg23050300
0	cg23050442
0	cg23050996
0	cg23051046
0	cg23051349
-1.86397475474074	cg23052830
-0.702204877454515	cg23053506
-17.5351507353724	cg23054189
0	cg23057009
0	cg23057220
-0.05413171914294	cg23057648
0	cg23058319
0.838788487938779	cg23060513
0	cg23060872
0	cg23061046
0	cg23062006
0	cg23063716
0	cg23064609
-0.0585909613900628	cg23065100
0	cg23065934
0	cg23068939
-0.241516139985807	cg23071186
0.653137106744351	cg23071864
0	cg23074703
0.466297627653944	cg23076537
0	cg23076906
0	cg23079217
0.241545832103095	cg23079252
0	cg23079808
0	cg23081604
0	cg23082428
-0.0937494745666853	cg23084309
0.821902605622469	cg23084319
0	cg23086843
0	cg23093754
-0.135592090321039	cg23097402
-0.65128584425178	cg23105130
0	cg23105471
0	cg23105839
0	cg23107916
0	cg23112423
-5.33091790507339	cg23112821
0	cg23114616
0	cg23117829
0.360105420687855	cg23118086
-0.290536169800078	cg23118561
0	cg23119604
0	cg23120518
0	cg23120601
0	cg23121785
0	cg23127694
0	cg23128584
0	cg23128949
0	cg23129930
0	cg23130957
-0.058957589424597	cg23132774
0	cg23133355
0	cg23136742
0	cg23144123
-2.90408314900531	cg23144445
0	cg23148651
0	cg23151295
1.22860048648565	cg23153680
0	cg23155965
0	cg23157290
0	cg23159704
0	cg23161733
-17.5441307684831	cg23161999
1.58673860492611	cg23162201
0	cg23162967
0	cg23164982
0	cg23166857
0	cg23167307
0	cg23169512
0	cg23169652
0	cg23169957
0	cg23171573
0	cg23171636
0.226364184146668	cg23173402
0	cg23175023
0.687312815056148	cg23175074
0	cg23176806
0	cg23176873
0	cg23178322
0	cg23179181
0.448419036780886	cg23184252
0	cg23186104
1.93244225769762	cg23187101
0	cg23187159
0	cg23188684
0	cg23188704
0	cg23189410
0	cg23189692
0.533364343184931	cg23189951
-0.0644275765791699	cg23191956
0	cg23192683
0	cg23193446
0	cg23196205
-0.735291652539537	cg23196346
0	cg23197628
-2.99002461179317	cg23198707
0	cg23198793
0	cg23200020
-1.05914943250794	cg23201907
0	cg23202468
0	cg23203969
0.51516181521928	cg23205034
0	cg23205660
0.565843472884136	cg23206463
-4.60435462122212	cg23208513
0	cg23209537
-1.87365107393576	cg23210127
0	cg23214628
0	cg23215256
0	cg23216654
-2.9684744267414	cg23216745
0	cg23217097
0.351070053402984	cg23217153
0	cg23217512
0	cg23217622
0.502513348251312	cg23219808
0	cg23221504
0	cg23222057
0	cg23223933
0	cg23225193
0	cg23228481
0	cg23234149
-1.62824199622634	cg23234556
0	cg23234640
0	cg23234828
-0.431529128460836	cg23235277
0	cg23235971
0	cg23238119
-0.1671765366393	cg23238315
15.2725810784015	cg23239817
-0.786410994599046	cg23241628
0	cg23243474
0	cg23243902
0	cg23244169
0	cg23244761
1.82147672265517	cg23244790
0	cg23245007
0	cg23247945
0	cg23248887
1.51328629224352	cg23249717
-0.269371368521721	cg23250795
0	cg23251248
0	cg23251349
0	cg23251970
-5.1375175041501	cg23254302
0	cg23254393
0	cg23256343
0.865209091152323	cg23256802
-0.749441082105554	cg23257934
0	cg23258678
0.284329764394355	cg23262897
0	cg23263937
0	cg23264278
0	cg23265439
0	cg23266594
0	cg23267759
0	cg23268322
0	cg23269029
0	cg23269320
0	cg23270113
0	cg23270529
0	cg23272544
0	cg23272978
6.07314933132053	cg23275673
0	cg23275972
0	cg23278196
0	cg23279117
-5.13960312575425	cg23279792
0	cg23281018
0.492254173528676	cg23281480
0	cg23281529
0	cg23285761
0	cg23286646
0	cg23287992
-0.0372194019422841	cg23288725
0.060305888009239	cg23289079
0	cg23289581
0	cg23290121
0	cg23292965
0	cg23294158
0.00455139680760346	cg23295647
0	cg23298047
0	cg23299919
0	cg23302649
0	cg23303685
-0.158403819769833	cg23304023
0	cg23304605
0.258276362378527	cg23305899
-0.298341533555451	cg23306063
0	cg23307326
0	cg23307708
0	cg23311929
0	cg23312248
0	cg23312375
0	cg23314297
0	cg23314364
0	cg23316253
0	cg23318063
0	cg23318812
0	cg23322933
0	cg23323158
-0.568517710402849	cg23323341
4.00719442227148	cg23325570
0	cg23325963
0	cg23330450
-0.086456476726176	cg23331421
0	cg23331484
0.321950243649574	cg23332335
2.43065654729792	cg23332586
0	cg23332732
0	cg23336797
0	cg23337647
0	cg23338503
-2.23818226713822	cg23342718
-0.131647577067314	cg23344692
0	cg23346544
0	cg23348014
0	cg23348270
0	cg23348582
0	cg23350558
10.9336728206711	cg23350838
0	cg23350904
0	cg23351954
0.648337791474337	cg23352271
0	cg23352384
1.6675178854067	cg23354260
0	cg23354716
0.761008647501041	cg23357832
0	cg23359048
0.00480379733853318	cg23361828
0	cg23363971
0	cg23366234
0	cg23369234
0	cg23369601
0	cg23372936
0	cg23374885
0	cg23374892
0	cg23375169
6.38647977269419	cg23376390
10.7022094989113	cg23376870
-1.73755675735467	cg23377495
-2.17704764154194	cg23378074
0	cg23379751
-1.17744833076994	cg23380262
0	cg23384093
0	cg23384737
0	cg23387569
0	cg23388020
0	cg23390619
-0.0666499508417605	cg23391107
0	cg23392845
9.26340851138151	cg23395715
0	cg23398076
0	cg23398318
0	cg23400413
0	cg23400715
0	cg23401210
0	cg23404012
0	cg23405039
0	cg23405575
0.411197546341708	cg23405908
0	cg23407809
0	cg23408285
0.375864956467868	cg23409374
0	cg23409403
-0.69203770413087	cg23409587
-21.9909699897345	cg23409591
0	cg23413193
0	cg23414361
1.06942261066887	cg23415212
0	cg23415434
0	cg23415789
0	cg23417203
0	cg23420260
0.714583154773465	cg23422156
0	cg23422268
0.748634608836802	cg23424003
0	cg23425316
0	cg23426945
-2.70118883185125	cg23431721
0	cg23431892
-0.321388201000814	cg23434122
0	cg23438505
0	cg23441210
7.90018928312363	cg23442198
0.134856316352813	cg23445341
-5.53306936051462	cg23445461
0	cg23445878
0	cg23447233
0	cg23447792
0	cg23449231
0	cg23449696
0	cg23450038
0.113544331102357	cg23450357
0	cg23453437
0	cg23456409
0	cg23456689
-0.14266256677404	cg23458898
0	cg23460145
1.03154997190029	cg23461216
0	cg23461615
0	cg23462514
0	cg23463742
1.09967356647664	cg23465427
5.73290382311282	cg23467079
0	cg23467713
0	cg23467747
0	cg23468927
0	cg23471348
0	cg23471393
0	cg23474890
0	cg23476209
0	cg23477168
-1.29482434753047	cg23478225
5.79758761414786	cg23479742
0	cg23482397
0.448361434174614	cg23482427
0	cg23483069
0	cg23483530
0	cg23483656
0	cg23483765
0	cg23484655
10.9359037715788	cg23485436
1.33057172210468	cg23487201
0	cg23488616
0	cg23491391
0	cg23493260
0	cg23493787
0	cg23494338
0	cg23496400
0	cg23496516
0	cg23496597
0	cg23497678
0	cg23497704
0	cg23499749
-14.5390677025276	cg23500122
0	cg23502473
0	cg23502778
0.370746387316928	cg23503101
0	cg23505145
0	cg23505299
0	cg23505823
0	cg23506135
0	cg23506143
0	cg23508184
0	cg23508591
-6.64151720478378	cg23519572
1.37675400836138	cg23521666
0	cg23522895
0	cg23525438
0	cg23527409
0	cg23527624
0	cg23528705
0.872735358630608	cg23533513
0	cg23534216
5.88980970543646	cg23535310
0	cg23536473
0	cg23539381
0	cg23540518
0	cg23540704
0	cg23540765
0	cg23541422
3.28406745207702	cg23542274
0	cg23542590
0	cg23543396
0	cg23546474
0	cg23548151
0	cg23548612
-0.161792005274001	cg23549472
0	cg23549902
0	cg23552977
-1.51331782240109	cg23558601
0	cg23560159
0	cg23560546
0	cg23561934
0	cg23563927
0	cg23564700
0	cg23565663
0	cg23567369
2.06452315446471	cg23567800
-1.13864823005938	cg23573638
8.67072494219827	cg23575858
0	cg23581489
0	cg23586172
0	cg23586322
0	cg23586394
0	cg23586996
0.506606638163003	cg23590273
0	cg23590525
-1.00591190056743	cg23592851
-0.774353533696513	cg23595222
0	cg23595451
0	cg23596620
0	cg23597015
0	cg23597629
0	cg23600177
0	cg23601416
-5.65806267697013	cg23606758
0	cg23609082
0	cg23609466
0	cg23610453
0	cg23614229
0	cg23615741
-2.06006672973377	cg23618440
0	cg23619365
0	cg23620433
0	cg23621631
0	cg23621893
0	cg23621967
4.07228208702798	cg23623667
0	cg23624008
0	cg23625106
0	cg23625592
0	cg23625628
0	cg23626733
-0.106761934908994	cg23627301
0	cg23632752
0	cg23632985
0	cg23634124
0	cg23634134
0	cg23636099
0.369681149255406	cg23636833
0.299269237630863	cg23638640
0	cg23639196
0	cg23640300
0	cg23642001
0	cg23645476
0	cg23649083
0	cg23651812
0	cg23651826
0.705269601753757	cg23655934
0	cg23656083
0	cg23657099
-4.22629907076791	cg23657718
0	cg23659289
-6.53041312046896	cg23660866
0	cg23661344
0	cg23661466
0.105798832166436	cg23661483
0	cg23662138
0	cg23663774
0	cg23664926
0	cg23665216
-0.0261349895921463	cg23665778
-5.58974449668777	cg23668057
0	cg23668184
0	cg23670630
0	cg23671901
0	cg23673553
-0.552596758124342	cg23677882
0	cg23678058
0	cg23681017
0	cg23681112
0	cg23684855
0	cg23687269
0.0185638856299099	cg23687466
0	cg23687603
0	cg23688868
0	cg23689428
0	cg23690302
0	cg23690528
0	cg23690893
0.752136393875419	cg23694533
0	cg23695131
0	cg23696752
0	cg23697202
0	cg23697278
-0.0981632331607995	cg23697997
0	cg23699879
0	cg23708337
0	cg23709902
0	cg23710960
0	cg23712342
-0.246368337991331	cg23713724
0	cg23714454
0	cg23715505
0	cg23715830
2.08553111732591	cg23716141
0	cg23718924
0	cg23719318
0	cg23719713
0	cg23726106
0	cg23726802
0	cg23729417
0	cg23730181
0	cg23730606
0	cg23731089
-0.692672081819762	cg23731272
0	cg23731742
0	cg23739746
0	cg23740652
0	cg23740758
0	cg23740940
-0.638466050137432	cg23742152
0	cg23748340
0	cg23752752
0	cg23754772
-0.401293303149346	cg23754918
3.3872894204941	cg23755933
0	cg23758485
4.10323220233142	cg23759060
0	cg23759393
0	cg23759554
0	cg23768505
-1.78706022300646	cg23768829
1.64314898625854	cg23774356
-8.4886383336615	cg23778149
0	cg23779626
0	cg23780110
0	cg23781334
0	cg23782616
2.46028480386806	cg23782952
0	cg23785719
14.9795146918031	cg23786812
0	cg23787873
5.11336442811765	cg23791325
0	cg23791690
-2.60744069993864	cg23792093
3.96971990806659	cg23795048
0	cg23797252
0	cg23797839
0	cg23798387
